,faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_4,xmeas_6,xmeas_8,xmeas_9,xmeas_10,xmeas_18,xmeas_19,xmeas_21,xmeas_22,xmeas_24,xmeas_25,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_38,xmeas_39,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_9,xmv_10,xmv_11
4990832,2,500,333,0.28148,3642.4,9.6238,42.731,75.949,120.37,0.67199,62.986,126.94,94.533,79.013,8.9018,26.718,19.081,1.0074,32.889,13.771,24.317,19.162,1.4077,5.1618,2.4812,0.84462,0.079548,44.161,63.03,56.364,27.949,61.225,20.385,80.657,24.481,40.394,15.785
4990858,2,500,359,0.31732,3744.9,9.6966,42.721,74.985,120.41,0.6742,63.367,143.14,94.278,79.511,8.9256,26.621,19.04,1.0286,32.225,13.727,24.019,18.706,1.4115,5.1513,2.5337,0.85917,0.065511,43.985,64.18,55.357,31.154,61.445,21.194,80.32,27.808,41.813,14.677
4990878,2,500,379,0.2442,3659.7,9.6686,42.155,75.16,120.41,0.68343,63.835,155.04,94.549,79.288,8.8536,26.652,18.618,1.0381,33.176,13.929,23.746,18.466,1.4161,5.0669,2.4187,0.81266,0.061198,43.171,63.979,55.49,24.267,62.57,21.593,81.792,30.364,42.021,16.501
4990899,2,500,400,0.25642,3688.0,9.5453,42.332,75.064,120.41,0.67964,63.551,144.29,94.598,78.784,8.905,26.953,19.064,1.0125,32.917,13.769,24.641,18.648,1.3976,4.9827,2.4235,0.83189,0.05961,44.384,62.73,56.085,25.26,64.436,21.411,80.895,27.71,40.469,13.712
4990914,2,500,415,0.23652,3624.9,9.6916,42.315,74.546,120.42,0.66814,63.232,134.25,94.592,78.987,8.983,26.634,18.176,1.0333,33.079,13.756,24.497,18.669,1.3641,5.1775,2.481,0.82026,0.058618,44.195,63.156,55.795,23.225,62.286,21.402,79.293,26.032,41.994,17.106
4990932,2,500,433,0.25127,3733.2,9.602,42.719,74.324,120.38,0.67977,62.651,125.43,94.634,78.934,8.986,27.096,18.361,1.0189,33.046,13.832,24.503,18.713,1.3942,5.0661,2.4178,0.83868,0.04635,43.518,62.988,55.948,24.963,66.076,21.996,81.155,23.462,40.71,17.734
4990945,2,500,446,0.2437,3664.7,9.5631,42.422,74.439,120.41,0.68954,62.848,132.12,94.413,79.303,9.1299,27.181,18.675,1.0234,32.863,13.752,24.904,18.482,1.3825,5.0505,2.427,0.85183,0.081102,44.319,63.124,55.999,23.809,64.326,22.091,82.273,24.723,41.777,17.009
4990955,2,500,456,0.24808,3727.3,9.6619,42.928,75.76,120.4,0.68895,62.964,134.88,94.451,79.117,9.0322,27.19,18.97,1.013,32.626,13.925,24.934,17.873,1.3859,5.0329,2.4654,0.84106,0.053556,43.91,62.954,55.679,24.672,64.343,21.748,82.927,26.143,40.976,14.904
4990960,2,500,461,0.32396,3646.4,9.59,42.944,75.031,120.41,0.69745,63.165,137.74,94.394,79.179,9.0531,27.032,18.198,0.98391,32.856,14.017,25.027,18.421,1.3669,5.1296,2.5057,0.82371,0.034944,43.097,63.028,55.098,31.47,63.768,21.925,80.816,26.409,41.701,16.438
4990982,2,500,483,0.32884,3696.0,9.4341,42.783,74.989,120.38,0.69586,62.981,130.9,94.372,78.87,9.1224,27.139,18.628,1.022,32.552,13.945,24.913,18.881,1.3669,5.0721,2.397,0.82433,0.045111,44.108,63.004,56.564,32.474,62.274,21.23,82.301,25.276,40.745,16.679
4990989,2,500,490,0.3032,3694.6,9.46,42.438,74.57,120.39,0.68848,62.918,128.62,94.616,78.996,9.1445,27.118,18.986,1.0072,32.738,13.9,25.254,18.857,1.3688,5.0689,2.4729,0.84336,0.048784,43.433,62.59,55.348,29.98,61.37,20.997,82.442,24.457,41.392,18.053
4990998,2,500,499,0.28299,3714.3,9.564,43.079,75.054,120.39,0.68036,63.162,132.81,94.536,79.262,9.0659,26.448,18.971,1.0082,32.209,13.86,24.87,18.956,1.3757,5.0634,2.4242,0.86013,0.051751,43.82,62.816,55.203,27.87,63.405,20.612,82.135,25.74,40.268,17.258
4990999,2,500,500,0.28244,3679.0,9.4154,42.857,74.742,120.41,0.68325,63.202,134.12,94.649,78.948,9.0659,26.448,18.971,1.0082,32.209,13.86,24.87,18.956,1.3757,5.0634,2.4242,0.86013,0.051751,43.82,63.423,55.427,27.924,63.096,20.432,81.782,25.83,41.461,14.894
4991250,3,500,251,0.28181,3657.4,9.3095,42.132,75.292,120.42,0.33729,65.343,220.58,94.609,77.365,8.8595,26.205,19.424,1.6388,32.636,13.848,23.524,18.875,2.3171,4.7678,2.2764,0.86656,0.11269,43.806,63.192,54.353,27.816,60.792,21.492,40.464,44.78,41.774,16.818
4991261,3,500,262,0.2919,3665.5,9.3317,42.522,73.909,120.43,0.33712,65.779,228.63,94.6,76.916,8.8968,26.099,19.019,1.6551,32.432,14.009,23.658,18.565,2.2845,4.8447,2.2945,0.84647,0.092509,43.645,63.471,54.131,29.338,61.808,21.437,40.322,47.115,41.096,17.908
4991263,3,500,264,0.2054,3638.7,9.337,42.373,74.993,120.39,0.35337,65.727,231.01,94.726,77.163,8.8993,26.401,18.945,1.6674,32.808,13.881,23.595,19.095,2.2339,4.999,2.3054,0.84647,0.092509,43.645,63.634,53.585,20.258,60.544,21.712,42.109,47.467,41.336,16.94
4991289,3,500,290,0.24413,3673.4,9.3475,42.836,74.612,120.4,0.31171,66.045,242.2,94.5,77.234,8.5981,26.433,18.329,1.6682,33.171,13.831,24.325,18.557,2.2675,4.875,2.2361,0.84216,0.073551,44.174,63.157,53.724,23.975,61.808,22.132,36.502,50.323,41.436,19.773
4991314,3,500,315,0.23813,3644.8,9.1982,42.234,75.283,120.37,0.32621,65.882,235.04,94.771,76.96,8.9523,26.026,18.897,1.6234,33.119,13.916,24.171,18.229,2.2165,4.8402,2.3603,0.816,0.10139,44.271,62.777,54.746,23.58,63.399,22.445,38.156,48.654,40.153,19.413
4991317,3,500,318,0.30854,3645.4,9.3077,42.533,75.316,120.42,0.34158,65.682,232.4,94.602,77.301,8.7101,26.424,18.81,1.6587,32.812,13.8,23.821,18.357,2.2338,4.819,2.2707,0.82148,0.088199,43.898,62.967,54.137,29.993,60.397,22.557,40.712,48.156,41.108,17.37
4991331,3,500,332,0.27401,3708.3,9.2877,42.202,75.132,120.44,0.34698,65.768,229.74,94.441,77.398,8.9192,26.508,18.66,1.6511,33.075,13.813,23.604,18.803,2.2729,4.7306,2.2928,0.84443,0.11778,44.184,63.67,53.65,26.739,59.564,21.358,41.099,47.55,41.223,18.751
4991332,3,500,333,0.25512,3612.6,9.346,42.421,75.986,120.37,0.33063,65.821,229.82,94.683,77.189,8.9167,26.315,19.072,1.651,32.939,13.871,23.795,19.077,2.2685,4.8962,2.3456,0.84443,0.11778,44.184,62.518,54.673,25.357,59.403,21.23,39.524,47.753,40.059,17.057
4991358,3,500,359,0.29219,3715.3,9.4397,42.43,74.923,120.42,0.33358,66.254,246.75,94.387,77.736,8.9101,26.139,19.059,1.6786,32.362,13.784,23.368,18.675,2.284,4.8963,2.4039,0.86266,0.10338,44.002,63.67,53.595,28.682,59.761,21.993,39.604,51.885,41.552,15.921
4991378,3,500,379,0.20915,3631.1,9.4189,41.863,75.122,120.41,0.34043,66.747,258.79,94.651,77.51,8.8107,26.187,18.588,1.6897,33.41,13.943,23.108,18.366,2.2899,4.8158,2.2914,0.81048,0.098524,43.206,63.488,53.792,20.82,60.932,22.531,40.821,55.024,41.781,17.743
4991399,3,500,400,0.21841,3659.2,9.2837,42.025,75.1,120.41,0.33268,66.449,247.64,94.715,77.018,8.8446,26.531,19.039,1.6653,33.107,13.753,24.073,18.55,2.2718,4.7313,2.2953,0.82731,0.096677,44.423,62.235,54.418,21.521,62.72,22.281,39.559,51.841,40.204,14.959
4991414,3,500,415,0.20297,3594.8,9.4187,42.002,74.603,120.42,0.31938,66.121,236.79,94.728,77.199,8.9181,26.215,18.195,1.6889,33.188,13.73,23.941,18.633,2.2425,4.9322,2.3548,0.81782,0.096349,44.222,62.639,54.084,19.925,60.495,22.124,37.644,49.598,41.708,18.363
4991432,3,500,433,0.22328,3702.1,9.3261,42.406,74.352,120.38,0.3284,65.618,228.92,94.775,77.132,8.9182,26.654,18.414,1.6769,33.123,13.802,23.917,18.728,2.276,4.8283,2.2946,0.84001,0.0847,43.529,62.454,54.165,22.21,64.267,22.64,39.352,46.75,40.404,18.994
4991445,3,500,446,0.21601,3633.7,9.2932,42.113,74.426,120.41,0.33649,65.778,235.49,94.547,77.481,9.0599,26.725,18.719,1.6822,32.972,13.721,24.297,18.486,2.2652,4.8127,2.3042,0.85313,0.11972,44.33,62.591,54.193,21.084,62.557,22.786,40.309,48.183,41.469,18.261
4991455,3,500,456,0.21864,3696.6,9.3968,42.62,75.731,120.4,0.33462,65.859,238.22,94.573,77.324,8.9593,26.739,18.99,1.6725,32.773,13.892,24.331,17.844,2.2695,4.7911,2.3412,0.841,0.091911,43.927,62.427,53.884,21.776,62.604,22.526,40.787,49.713,40.711,16.163
4991460,3,500,461,0.2931,3615.9,9.3279,42.636,74.994,120.41,0.34196,66.056,240.59,94.512,77.383,8.9781,26.592,18.203,1.6428,33.018,13.979,24.437,18.373,2.2507,4.8857,2.3807,0.82326,0.073372,43.117,62.503,53.316,28.435,62.049,22.744,38.595,50.041,41.409,17.676
4991482,3,500,483,0.29444,3666.1,9.1641,42.467,75.014,120.38,0.33842,65.853,233.68,94.498,77.048,9.0479,26.742,18.598,1.682,32.725,13.907,24.389,18.773,2.2502,4.8186,2.2682,0.82178,0.083865,44.137,62.49,54.848,29.089,60.503,22.142,39.579,48.62,40.455,17.945
4991489,3,500,490,0.26969,3664.6,9.1837,42.121,74.617,120.38,0.33186,65.794,231.01,94.747,77.147,9.0743,26.72,18.967,1.6686,32.889,13.868,24.734,18.763,2.2547,4.8128,2.3424,0.84089,0.087755,43.462,62.075,53.629,26.684,59.558,21.858,39.601,47.616,41.093,19.341
4991498,3,500,499,0.25271,3683.5,9.2834,42.757,75.1,120.39,0.3247,65.984,233.68,94.687,77.418,9.0061,26.028,18.985,1.6749,32.314,13.841,24.322,18.908,2.2677,4.8108,2.2953,0.8599,0.091174,43.844,62.286,53.452,24.892,61.565,21.391,39.336,48.799,39.915,18.512
4991499,3,500,500,0.25216,3648.2,9.1346,42.534,74.786,120.41,0.32752,66.015,234.88,94.792,77.131,9.0061,26.028,18.985,1.6749,32.314,13.841,24.322,18.908,2.2677,4.8108,2.2953,0.8599,0.091174,43.844,62.893,53.676,24.946,61.255,21.207,38.992,48.878,41.149,16.158
4991750,4,500,251,0.28211,3657.3,9.3092,42.131,75.291,120.42,0.33744,65.338,220.46,94.656,77.365,8.8599,26.204,19.426,1.6387,32.632,13.849,23.523,18.879,2.3171,4.768,2.2765,0.8669,0.11271,43.805,63.191,54.351,27.846,60.79,21.483,40.486,44.752,45.352,16.818
4991761,4,500,262,0.29218,3665.5,9.3323,42.523,73.904,120.42,0.33726,65.78,228.62,94.635,76.918,8.8971,26.097,19.022,1.6551,32.43,14.009,23.655,18.568,2.2845,4.8451,2.2946,0.84673,0.09252,43.644,63.47,54.128,29.366,61.812,21.429,40.342,47.116,44.498,17.907
4991763,4,500,264,0.20565,3638.7,9.3377,42.373,74.988,120.38,0.35352,65.729,231.02,94.774,77.163,8.8995,26.399,18.947,1.6674,32.807,13.882,23.592,19.098,2.2339,4.9998,2.3058,0.84673,0.09252,43.644,63.634,53.582,20.284,60.549,21.707,42.129,47.474,44.679,16.94
4991789,4,500,290,0.24397,3673.5,9.3482,42.837,74.61,120.39,0.31178,66.048,242.28,94.534,77.233,8.5978,26.432,18.327,1.6681,33.174,13.83,24.325,18.554,2.2673,4.8749,2.2361,0.84197,0.073531,44.174,63.157,53.726,23.959,61.813,22.136,36.508,50.345,44.932,19.772
4991814,4,500,315,0.23805,3644.8,9.1981,42.234,75.284,120.36,0.32621,65.881,234.97,94.778,76.959,8.952,26.026,18.898,1.6233,33.119,13.915,24.172,18.229,2.2165,4.8405,2.3605,0.81593,0.10138,44.271,62.777,54.747,23.572,63.399,22.443,38.156,48.636,43.671,19.415
4991817,4,500,318,0.30848,3645.5,9.3074,42.53,75.319,120.42,0.34159,65.678,232.33,94.711,77.3,8.7098,26.424,18.81,1.6586,32.811,13.799,23.822,18.357,2.2336,4.819,2.2707,0.82147,0.088195,43.898,62.967,54.138,29.987,60.393,22.56,40.712,48.136,44.896,17.371
4991831,4,500,332,0.27408,3708.3,9.2876,42.202,75.132,120.44,0.34696,65.766,229.65,94.476,77.398,8.919,26.508,18.661,1.651,33.074,13.813,23.604,18.804,2.2727,4.7307,2.2928,0.84457,0.11779,44.184,63.669,53.649,26.746,59.564,21.352,41.099,47.53,44.833,18.75
4991832,4,500,333,0.2552,3612.6,9.3456,42.421,75.986,120.38,0.3306,65.819,229.74,94.702,77.191,8.9165,26.315,19.074,1.6509,32.938,13.87,23.795,19.079,2.2684,4.8964,2.3457,0.84457,0.11779,44.184,62.518,54.672,25.365,59.401,21.225,39.523,47.733,43.839,17.056
4991858,4,500,359,0.29224,3715.3,9.44,42.43,74.921,120.41,0.33355,66.255,246.76,94.434,77.738,8.9099,26.138,19.059,1.6785,32.362,13.784,23.368,18.676,2.2841,4.8964,2.4039,0.86269,0.10337,44.002,63.669,53.594,28.687,59.763,21.992,39.601,51.888,45.148,15.92
4991878,4,500,379,0.20911,3631.1,9.419,41.863,75.122,120.4,0.34039,66.747,258.8,94.698,77.509,8.8105,26.187,18.588,1.6896,33.411,13.943,23.108,18.365,2.2899,4.8156,2.2913,0.81045,0.098519,43.206,63.488,53.792,20.816,60.933,22.534,40.816,55.028,45.388,17.744
4991899,4,500,400,0.21838,3659.2,9.2837,42.025,75.1,120.4,0.33264,66.448,247.64,94.744,77.017,8.8445,26.531,19.039,1.6653,33.107,13.753,24.073,18.55,2.2717,4.7313,2.2953,0.82729,0.096674,44.423,62.235,54.418,21.518,62.72,22.282,39.555,51.838,43.759,14.959
4991914,4,500,415,0.20296,3594.8,9.4186,42.003,74.603,120.42,0.31932,66.12,236.78,94.728,77.198,8.9181,26.215,18.195,1.6889,33.188,13.73,23.942,18.632,2.2423,4.9316,2.3546,0.81785,0.09635,44.222,62.639,54.084,19.923,60.496,22.122,37.638,49.593,45.312,18.363
4991932,4,500,433,0.2233,3702.1,9.3259,42.409,74.352,120.38,0.32839,65.618,228.91,94.725,77.131,8.9183,26.654,18.414,1.6769,33.123,13.802,23.917,18.728,2.276,4.8282,2.2946,0.84003,0.0847,43.529,62.454,54.164,22.212,64.267,22.636,39.351,46.749,44.058,18.995
4991945,4,500,446,0.21601,3633.7,9.2936,42.113,74.424,120.4,0.33646,65.779,235.49,94.59,77.481,9.0599,26.725,18.719,1.6822,32.972,13.721,24.297,18.486,2.2652,4.8126,2.3042,0.85315,0.11972,44.33,62.591,54.192,21.085,62.559,22.785,40.306,48.183,44.925,18.26
4991955,4,500,456,0.21864,3696.6,9.3969,42.621,75.73,120.4,0.33461,65.86,238.22,94.579,77.325,8.9593,26.739,18.99,1.6725,32.773,13.892,24.331,17.845,2.2696,4.7913,2.3414,0.84098,0.091909,43.928,62.427,53.884,21.776,62.606,22.525,40.786,49.715,44.398,16.162
4991960,4,500,461,0.29309,3615.9,9.3284,42.634,74.992,120.4,0.34195,66.056,240.59,94.614,77.383,8.9781,26.592,18.203,1.6428,33.018,13.98,24.437,18.373,2.2507,4.8858,2.3807,0.82324,0.073371,43.117,62.503,53.316,28.434,62.051,22.747,38.593,50.043,44.832,17.675
4991982,4,500,483,0.29441,3666.1,9.1636,42.465,75.018,120.4,0.33839,65.851,233.68,94.569,77.048,9.0479,26.742,18.597,1.6819,32.725,13.907,24.39,18.772,2.25,4.8182,2.2679,0.82175,0.083864,44.137,62.49,54.849,29.087,60.498,22.149,39.574,48.619,44.596,17.946
4991989,4,500,490,0.26965,3664.6,9.1835,42.122,74.618,120.39,0.33184,65.794,231.0,94.746,77.147,9.0743,26.72,18.967,1.6686,32.889,13.868,24.734,18.763,2.2547,4.8129,2.3424,0.84085,0.087752,43.462,62.075,53.629,26.68,59.557,21.857,39.599,47.613,44.773,19.342
4991998,4,500,499,0.25269,3683.5,9.2829,42.757,75.102,120.4,0.32467,65.984,233.67,94.707,77.42,9.0061,26.029,18.985,1.6749,32.313,13.841,24.322,18.908,2.2677,4.8106,2.2952,0.85991,0.091177,43.844,62.285,53.453,24.889,61.562,21.391,39.333,48.797,43.795,18.511
4991999,4,500,500,0.25214,3648.2,9.1347,42.535,74.785,120.4,0.32749,66.015,234.88,94.818,77.131,9.0061,26.029,18.985,1.6749,32.313,13.841,24.322,18.908,2.2677,4.8106,2.2952,0.85991,0.091177,43.844,62.893,53.676,24.944,61.256,21.206,38.989,48.876,44.534,16.157
4992250,5,500,251,0.28871,3656.7,9.3755,42.193,74.953,120.43,0.34464,65.608,227.98,94.576,77.419,8.8554,26.129,19.413,1.6417,32.723,13.852,23.381,18.896,2.324,4.7899,2.2858,0.8669,0.11206,43.753,63.18,54.133,28.495,61.226,21.579,41.252,46.683,41.839,19.595
4992261,5,500,262,0.28008,3669.4,9.4029,42.565,73.715,120.44,0.34087,65.978,236.42,94.522,77.069,8.8698,26.152,18.83,1.6528,32.714,13.983,23.704,18.313,2.2827,4.8255,2.2873,0.83159,0.091327,43.656,63.537,54.172,28.175,62.274,22.125,40.475,48.961,41.288,20.616
4992263,5,500,264,0.19055,3643.1,9.402,42.419,74.855,120.39,0.35687,65.926,238.18,94.644,77.236,8.8697,26.484,18.733,1.6642,33.108,13.849,23.685,18.809,2.2303,4.9685,2.2924,0.83159,0.091327,43.656,63.71,53.678,18.798,60.969,22.416,42.201,49.184,41.516,19.721
4992289,5,500,290,0.23278,3676.1,9.3137,42.803,74.888,120.4,0.30882,65.632,231.7,94.554,77.184,8.5775,26.643,18.229,1.6618,33.123,13.793,24.655,18.386,2.2562,4.8375,2.2174,0.83183,0.073537,44.204,63.203,53.982,22.859,61.584,22.302,36.13,47.453,41.298,22.623
4992314,5,500,315,0.25891,3641.1,9.1644,42.218,75.292,120.37,0.32717,65.522,224.67,94.847,77.015,8.9673,25.986,19.058,1.6238,32.881,13.932,24.145,18.453,2.2161,4.8459,2.3606,0.8375,0.10311,44.224,62.714,54.611,25.624,63.178,21.967,38.481,46.105,39.99,22.252
4992317,5,500,318,0.32949,3641.5,9.2787,42.53,75.296,120.42,0.34309,65.413,223.88,94.684,77.25,8.7237,26.367,18.974,1.6596,32.577,13.812,23.755,18.594,2.2353,4.843,2.2807,0.84312,0.089702,43.852,62.9,53.982,32.054,60.208,22.06,41.092,46.145,40.91,20.267
4992331,5,500,332,0.28835,3706.2,9.3016,42.223,74.952,120.44,0.34974,65.785,230.53,94.478,77.384,8.9258,26.392,18.746,1.6524,33.053,13.824,23.424,18.944,2.2766,4.7587,2.3075,0.8575,0.11837,44.163,63.634,53.483,28.15,59.657,21.199,41.47,47.835,41.137,21.54
4992332,5,500,333,0.26752,3611.1,9.3631,42.438,75.797,120.37,0.3329,65.85,231.24,94.709,77.248,8.9218,26.198,19.138,1.652,32.956,13.883,23.617,19.186,2.2716,4.9174,2.3574,0.8575,0.11837,44.163,62.492,54.517,26.577,59.516,21.129,39.827,48.188,40.014,19.812
4992358,5,500,359,0.27909,3718.3,9.4651,42.445,74.899,120.42,0.33315,66.412,251.3,94.362,77.725,8.8946,26.162,18.943,1.6755,32.568,13.768,23.389,18.507,2.2796,4.8759,2.3965,0.8515,0.10252,44.042,63.722,53.714,27.393,59.927,22.353,39.402,53.051,41.601,18.702
4992378,5,500,379,0.20148,3632.2,9.4037,41.849,75.258,120.4,0.33849,66.659,255.79,94.694,77.457,8.8032,26.256,18.557,1.6866,33.401,13.929,23.216,18.308,2.2847,4.8025,2.2846,0.80302,0.098126,43.23,63.507,53.909,20.066,60.832,22.57,40.586,54.183,41.675,20.581
4992399,5,500,400,0.22533,3657.6,9.2658,42.009,75.135,120.41,0.33194,66.282,242.62,94.775,77.059,8.8508,26.527,19.117,1.665,32.973,13.759,24.084,18.657,2.2708,4.7339,2.2949,0.83416,0.097147,44.403,62.207,54.373,22.201,62.603,22.045,39.586,50.547,40.082,17.767
4992414,5,500,415,0.21112,3593.3,9.4187,42.008,74.545,120.42,0.31988,66.084,235.54,94.769,77.226,8.9237,26.168,18.258,1.6895,33.131,13.739,23.876,18.728,2.2436,4.9405,2.3584,0.82652,0.096789,44.201,62.613,53.989,20.726,60.495,21.956,37.764,49.335,41.626,21.17
4992432,5,500,433,0.22312,3702.3,9.3392,42.416,74.289,120.38,0.32896,65.716,231.61,94.789,77.168,8.9167,26.626,18.399,1.6766,33.188,13.801,23.867,18.714,2.2762,4.8291,2.2958,0.83991,0.084525,43.534,62.456,54.143,22.195,64.352,22.72,39.379,47.458,40.374,21.798
4992445,5,500,446,0.21146,3634.7,9.3039,42.119,74.406,120.41,0.33597,65.859,238.14,94.567,77.457,9.0551,26.725,18.675,1.6812,33.056,13.717,24.291,18.424,2.264,4.8082,2.3031,0.84836,0.11935,44.346,62.608,54.221,20.637,62.627,22.928,40.181,48.819,41.43,21.037
4992455,5,500,456,0.21335,3697.7,9.3982,42.616,75.761,120.4,0.33363,65.905,239.4,94.595,77.333,8.9551,26.756,18.947,1.6713,32.833,13.888,24.357,17.778,2.2674,4.7832,2.3382,0.83574,0.091545,43.942,62.445,53.934,21.256,62.613,22.645,40.631,49.998,40.657,18.96
4992460,5,500,461,0.28854,3616.4,9.3277,42.629,75.024,120.41,0.34105,66.059,241.01,94.539,77.39,8.9753,26.614,18.174,1.6417,33.049,13.976,24.471,18.327,2.2485,4.8778,2.3768,0.81923,0.073129,43.129,62.512,53.364,27.986,62.048,22.832,38.462,50.104,41.339,20.45
4992482,5,500,483,0.29605,3665.5,9.1525,42.455,75.054,120.38,0.33792,65.804,231.88,94.545,77.071,9.0513,26.743,18.621,1.682,32.675,13.91,24.398,18.804,2.2499,4.8224,2.2695,0.82292,0.083945,44.132,62.479,54.837,29.248,60.427,22.064,39.565,48.179,40.336,20.766
4992489,5,500,490,0.27273,3663.7,9.1731,42.117,74.639,120.39,0.3317,65.76,229.25,94.798,77.136,9.0794,26.709,19.0,1.6689,32.838,13.874,24.727,18.807,2.2546,4.8146,2.3424,0.84283,0.087858,43.455,62.058,53.598,26.983,59.489,21.73,39.633,47.21,40.977,22.191
4992498,5,500,499,0.2568,3682.4,9.2787,42.751,75.081,120.39,0.32495,65.943,232.69,94.743,77.403,9.0119,26.0,19.021,1.6757,32.272,13.849,24.285,18.961,2.2688,4.8186,2.2985,0.86316,0.091327,43.832,62.267,53.399,25.293,61.535,21.289,39.409,48.549,39.777,21.301
4992499,5,500,500,0.25625,3647.1,9.1309,42.527,74.764,120.41,0.32776,65.982,233.95,94.839,77.17,9.0119,26.0,19.021,1.6757,32.272,13.849,24.285,18.961,2.2688,4.8186,2.2985,0.86316,0.091327,43.832,62.874,53.623,25.347,61.231,21.12,39.067,48.652,41.071,18.952
4992750,6,500,251,0.0,3639.4,9.6901,42.275,73.917,120.39,0.20976,67.246,463.73,95.494,73.477,8.6177,35.701,19.389,1.4927,21.916,13.434,37.63,18.48,1.9525,3.5122,1.5414,1.0495,0.09791,42.772,64.139,48.847,100.0,78.407,-0.032629,0.0,100.13,-0.013971,49.403
4992761,6,500,262,0.0,3639.4,9.6901,42.275,73.917,120.39,0.20976,67.246,463.73,95.494,73.477,8.612,35.563,19.2,1.5356,21.265,13.401,37.914,18.53,1.9675,3.5031,1.5942,1.0594,0.11965,42.71,62.58,47.662,100.0,79.91,-0.032629,0.0,100.14,-0.015193,51.769
4992763,6,500,264,0.0,3639.4,9.6901,42.275,73.917,120.39,0.20976,67.246,463.73,95.494,73.477,8.6465,35.931,19.546,1.5087,21.399,13.466,38.017,18.528,1.9722,3.4414,1.592,1.0594,0.11965,42.71,63.665,47.71,100.0,80.184,-0.032629,0.0,100.14,-0.015415,52.199
4992789,6,500,290,0.0,3639.4,9.6901,42.275,73.917,120.39,0.20976,67.246,463.73,95.494,73.477,8.8535,34.963,18.908,1.4718,21.11,13.682,37.77,18.893,1.934,3.5668,1.5575,1.0494,0.097538,43.025,62.651,46.882,100.0,83.737,-0.032629,2.9885,100.15,-0.018305,57.792
4992814,6,500,315,0.0,3639.4,9.6901,42.275,73.917,120.39,0.20976,67.246,463.73,95.494,73.477,8.666,35.438,18.906,1.5007,21.298,13.433,38.228,18.55,1.9345,3.5315,1.4809,1.0626,0.10054,41.927,63.296,45.83,100.0,87.153,-0.032629,4.5156,100.17,-0.021083,63.169
4992817,6,500,318,0.0,3639.4,9.6901,42.275,73.917,120.39,0.20976,67.246,463.73,95.494,73.477,8.7872,35.05,18.938,1.5265,21.412,13.448,37.417,19.016,1.9768,3.4866,1.5197,1.0468,0.096204,42.449,63.185,46.628,100.0,87.563,-0.032629,0.0,100.17,-0.021416,63.814
4992831,6,500,332,0.0,3639.4,9.6901,42.275,73.917,120.39,0.20976,67.246,463.73,95.494,73.477,8.6916,35.006,18.991,1.5067,21.103,13.272,37.696,18.911,1.9726,3.3451,1.5647,1.0799,0.10575,41.658,63.978,45.041,100.0,89.476,-0.032629,0.0,100.18,-0.022972,66.825
4992832,6,500,333,0.0,3639.4,9.6901,42.275,73.917,120.39,0.20976,67.246,463.73,95.494,73.477,8.7411,35.529,19.585,1.4635,21.386,13.424,38.246,18.769,1.9586,3.5282,1.6048,1.0799,0.10575,41.658,64.831,45.715,100.0,89.613,-0.032629,0.0,100.18,-0.023083,67.04
4992858,6,500,359,0.0,3639.4,9.6901,42.275,73.917,120.39,0.20976,67.246,463.73,95.494,73.477,8.5993,35.216,19.568,1.4887,21.331,13.501,37.857,18.864,1.9631,3.4967,1.599,1.0542,0.12147,44.018,65.057,45.037,100.0,93.165,-0.032629,0.2894,100.2,-0.025973,72.632
4992878,6,500,379,0.0,3639.4,9.6901,42.275,73.917,120.39,0.20976,67.246,463.73,95.494,73.477,8.7004,35.173,19.0,1.5245,21.495,13.573,37.944,18.189,1.9773,3.5343,1.5788,1.0479,0.11041,42.65,66.05,43.191,100.0,95.898,-0.032629,4.3087,100.21,-0.028195,76.934
4992899,6,500,400,0.0,3639.4,9.6901,42.275,73.917,120.39,0.20976,67.246,463.73,95.494,73.477,8.7195,35.77,19.029,1.5073,21.328,13.273,37.998,18.799,1.9582,3.4929,1.5353,1.0547,0.10885,42.938,66.787,42.683,100.0,98.768,-0.032629,0.0,100.22,-0.030529,81.45
4992914,6,500,415,0.0,3639.4,9.6901,42.275,73.917,120.39,0.20976,67.246,463.73,95.494,73.477,8.7304,35.572,18.759,1.5353,21.04,13.463,37.893,18.661,1.9526,3.4699,1.5882,1.0534,0.10366,42.757,65.645,41.015,100.0,100.0,-0.032629,3.0678,100.23,-0.032196,84.677
4992932,6,500,433,0.0,3639.4,9.6901,42.275,73.917,120.39,0.20976,67.246,463.73,95.494,73.477,8.7646,35.281,19.095,1.4765,21.339,13.529,38.028,18.546,1.945,3.4872,1.5898,1.0638,0.11751,43.909,66.42,40.755,100.0,100.0,-0.032629,0.91932,100.23,-0.034196,88.548
4992945,6,500,446,0.0,3639.4,9.6901,42.275,73.917,120.39,0.20976,67.246,463.73,95.494,73.477,8.6972,35.28,19.365,1.4596,21.521,13.534,37.678,18.743,1.9349,3.5281,1.4876,1.051,0.086993,41.964,65.35,41.359,100.0,100.0,-0.032629,0.25314,100.25,-0.035641,91.344
