,faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_4,xmeas_6,xmeas_8,xmeas_9,xmeas_10,xmeas_18,xmeas_19,xmeas_21,xmeas_22,xmeas_24,xmeas_25,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_38,xmeas_39,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_9,xmv_10,xmv_11
4223840,8,423,341,0.020851,3694.2,9.6692,42.365,73.402,120.39,0.46346,64.103,183.79,94.697,78.762,9.6708,23.744,19.125,1.7288,35.63,14.979,20.162,19.165,2.3789,4.989,2.4337,0.86763,0.099994,43.788,63.39,53.289,1.7588,65.523,23.811,54.392,36.075,40.56,16.113
4223842,8,423,343,0.0081788,3675.6,9.6496,42.582,73.968,120.41,0.48987,64.383,185.27,94.646,78.099,9.5968,23.293,19.343,1.6748,35.605,14.837,19.852,18.609,2.359,5.0109,2.3475,0.86763,0.099994,43.788,63.681,53.68,0.90397,65.339,23.303,57.908,36.868,40.452,19.367
4223847,8,423,348,0.060761,3706.2,9.7953,42.7,73.86,120.42,0.49714,64.659,190.91,94.393,78.674,9.5019,23.274,18.998,1.7335,35.62,15.013,19.335,18.719,2.353,4.9856,2.4868,0.85752,0.094812,44.345,62.844,54.083,6.2577,65.785,24.038,58.832,37.913,41.519,14.658
4223857,8,423,358,0.0078445,3687.5,9.8949,42.806,73.432,120.39,0.51285,64.487,191.47,94.071,78.57,9.3847,23.86,18.392,1.6863,36.321,14.684,19.438,18.346,2.3265,5.0209,2.4698,0.79068,0.12853,44.14,63.252,53.88,0.34827,66.036,25.809,58.367,38.024,41.836,15.129
4223866,8,423,367,0.0049701,3712.0,10.002,42.929,74.015,120.41,0.47304,63.997,175.95,93.856,79.213,9.085,24.411,18.149,1.6243,37.175,13.92,20.038,17.656,2.2724,5.0517,2.3499,0.75799,0.061838,44.806,64.178,55.601,0.17032,67.247,27.478,53.261,34.205,43.306,19.687
4223904,8,423,405,0.053047,3729.4,9.2737,41.74,76.523,120.4,0.39025,60.292,62.931,95.073,77.862,8.9859,25.2,18.928,1.6363,34.571,13.717,21.239,19.48,2.1535,5.0636,2.3927,0.93338,0.10516,43.577,62.934,54.483,4.9765,59.922,20.768,48.489,11.752,40.023,15.144
4223919,8,423,420,0.31692,3656.3,9.5065,42.357,75.27,120.43,0.35507,62.512,130.43,94.919,78.02,8.6344,26.343,20.333,1.5914,30.236,13.526,23.719,20.839,2.246,5.3526,2.5778,1.0016,0.10141,43.424,62.424,53.287,31.129,61.542,16.565,44.038,25.401,41.096,19.505
4223922,8,423,423,0.34075,3608.1,9.4888,42.769,74.812,120.42,0.33782,63.024,149.6,94.768,77.844,8.5612,26.355,19.918,1.5872,30.826,13.514,23.684,20.904,2.2246,5.0376,2.3707,0.97424,0.10582,44.097,61.603,52.597,33.538,64.093,17.939,43.143,29.481,41.492,20.576
4223925,8,423,426,0.30995,3576.5,9.4864,42.01,74.567,120.4,0.35115,63.442,164.77,94.531,77.867,8.4728,25.797,20.001,1.5642,31.151,13.325,23.427,20.869,2.205,5.1169,2.515,0.97801,0.088387,43.817,62.351,53.215,30.294,62.201,19.489,42.98,33.081,39.91,17.101
4223940,8,423,441,0.22346,3675.9,9.5214,42.436,74.843,120.38,0.33272,66.039,237.82,94.58,77.179,8.9172,25.855,19.442,1.585,33.252,13.706,24.086,19.075,2.2068,4.9316,2.4025,0.87573,0.10001,43.492,62.519,52.804,22.316,62.305,21.443,40.479,50.533,40.327,17.35
4223961,8,423,462,0.11705,3680.2,9.2763,42.973,75.563,120.41,0.37323,66.96,266.6,94.266,77.193,9.1128,25.262,18.083,1.6498,34.763,13.953,22.989,18.421,2.1645,4.8044,2.3692,0.78194,0.08759,43.996,64.257,54.342,11.244,62.31,24.745,43.514,56.875,42.074,17.239
4223970,8,423,471,0.011287,3626.4,9.4359,42.553,74.522,120.37,0.4215,67.184,257.65,94.691,77.709,9.3861,24.344,18.135,1.6357,35.991,14.182,20.668,18.057,2.1898,4.9265,2.3982,0.77441,0.10285,43.695,63.414,53.986,0.91044,61.55,24.517,49.624,55.153,40.944,18.288
4223993,8,423,494,0.20546,3664.1,9.751,42.232,73.63,120.41,0.43095,65.921,226.25,94.519,78.232,9.1811,26.842,19.351,1.5922,31.707,14.111,24.343,18.801,2.1603,4.9973,2.4341,0.75857,0.094548,43.863,63.39,52.657,20.108,64.35,20.141,52.008,46.299,41.742,16.995
4224261,9,423,262,0.28268,3743.6,9.2357,42.53,75.858,120.43,0.3455,65.449,222.12,94.409,77.315,8.8861,26.481,18.823,1.6545,32.25,13.905,24.451,18.733,2.2709,4.9152,2.317,0.8758,0.095638,44.111,63.277,53.738,27.773,62.209,21.238,41.716,45.775,41.974,19.81
4224285,9,423,286,0.23855,3669.9,9.5018,42.461,74.777,120.4,0.35541,66.157,239.83,94.636,77.345,9.0082,26.639,19.222,1.6956,32.94,14.043,23.594,18.651,2.2706,4.9106,2.3476,0.85204,0.094053,43.464,62.974,54.065,23.675,59.991,21.866,42.395,50.62,41.264,19.549
4224294,9,423,295,0.26189,3704.1,9.3711,42.824,74.682,120.41,0.34631,66.261,244.97,94.418,77.208,8.787,26.475,18.791,1.6494,32.591,13.989,23.802,18.597,2.2562,4.8178,2.2835,0.83307,0.096313,44.016,64.567,54.794,26.171,63.592,22.311,41.515,51.519,41.932,21.404
4224317,9,423,318,0.28038,3681.0,9.2678,42.059,74.315,120.42,0.32694,65.836,233.54,94.629,77.158,8.965,26.609,18.303,1.6325,33.172,13.643,24.413,18.443,2.2443,4.8394,2.1855,0.82286,0.11059,44.116,62.777,54.076,27.5,62.732,22.617,39.056,48.717,41.186,18.172
4224322,9,423,323,0.24605,3666.5,9.3894,42.158,75.421,120.39,0.31759,65.723,233.74,94.727,77.35,8.9196,26.699,18.944,1.6628,33.203,13.879,24.712,18.351,2.2953,4.7916,2.2624,0.81727,0.11486,43.26,62.973,54.268,24.189,62.113,23.087,37.458,47.903,41.164,16.739
4224327,9,423,328,0.21914,3668.5,9.3503,42.065,74.854,120.42,0.34371,65.618,230.2,94.7,77.479,8.6876,26.177,18.335,1.6656,33.368,13.851,24.517,17.567,2.2523,4.7451,2.2582,0.82383,0.11592,43.848,62.484,54.501,22.187,59.936,22.954,41.327,47.186,41.48,17.143
4224340,9,423,341,0.28106,3695.4,9.2852,42.237,74.745,120.38,0.33432,65.445,224.25,94.723,77.965,8.9935,26.669,18.955,1.6702,32.909,13.969,24.552,18.873,2.2907,4.8218,2.3352,0.82992,0.09293,43.735,63.41,53.31,27.355,62.995,22.257,39.894,45.468,40.427,16.669
4224342,9,423,343,0.23858,3674.9,9.2134,42.398,75.459,120.4,0.35188,65.565,222.4,94.726,77.189,8.9178,26.309,19.207,1.6181,32.695,13.814,24.438,18.342,2.271,4.8285,2.2404,0.82992,0.09293,43.735,63.67,53.702,23.569,62.468,21.777,42.492,45.466,40.12,20.025
4224347,9,423,348,0.30422,3700.7,9.2443,42.43,75.568,120.41,0.3436,65.541,221.75,94.672,77.55,8.8436,26.226,18.98,1.6837,32.512,13.997,24.006,18.578,2.2701,4.7777,2.3644,0.84383,0.090786,44.239,62.749,54.032,30.207,62.162,22.155,41.856,45.009,40.855,15.384
4224357,9,423,358,0.26252,3661.4,9.1964,42.366,75.036,120.38,0.35042,65.488,220.28,94.722,77.377,9.003,26.381,18.917,1.6715,32.561,13.987,23.471,18.969,2.2871,4.8806,2.3767,0.83622,0.13068,43.931,62.803,53.156,25.4,61.452,21.717,41.783,45.116,40.313,15.956
4224366,9,423,367,0.29734,3666.6,9.3348,42.59,74.79,120.42,0.35096,65.494,221.05,94.586,77.901,9.0724,26.392,19.215,1.6452,32.374,13.769,23.548,19.093,2.28,4.9825,2.2819,0.84451,0.066762,44.509,63.397,53.9,28.93,62.874,22.145,41.993,45.343,41.791,20.656
4224404,9,423,405,0.26585,3737.9,9.3979,42.082,75.397,120.41,0.31449,65.206,219.72,94.463,77.144,8.8337,27.424,17.985,1.6656,33.149,13.549,24.555,18.241,2.1914,4.793,2.2519,0.83262,0.095498,43.637,63.08,53.861,25.91,60.731,22.823,38.282,45.1,41.467,15.946
4224419,9,423,420,0.25858,3687.1,9.3409,42.201,75.925,120.39,0.32556,65.11,215.99,94.732,77.411,8.823,26.558,18.793,1.6308,32.6,13.853,24.172,18.477,2.2868,4.9164,2.3757,0.85568,0.095603,43.572,62.954,54.438,25.389,60.451,21.705,38.474,43.779,41.468,19.744
4224422,9,423,423,0.27633,3627.7,9.2948,42.532,75.517,120.39,0.32498,65.343,217.95,94.858,77.4,8.8387,26.661,18.599,1.6406,32.675,13.936,23.975,18.863,2.2807,4.7168,2.2335,0.84461,0.10406,44.309,61.94,53.845,27.2,62.818,21.637,40.24,44.563,41.138,20.744
4224425,9,423,426,0.26863,3589.4,9.2737,41.778,75.262,120.39,0.34262,65.385,217.49,94.752,77.411,8.7675,26.266,18.846,1.6222,32.442,13.758,23.898,19.077,2.266,4.8511,2.4042,0.86013,0.088752,44.121,62.574,54.416,26.229,60.804,21.815,41.121,44.921,39.396,17.389
4224440,9,423,441,0.27484,3676.5,9.3091,42.324,75.077,120.38,0.32982,65.756,230.53,94.756,76.723,9.1091,25.701,19.383,1.6516,33.244,14.018,24.049,18.894,2.2875,4.8276,2.3385,0.86393,0.10535,43.496,62.53,53.012,27.37,60.916,21.902,40.069,48.234,39.914,17.708
4224461,9,423,462,0.23992,3673.0,9.2834,42.967,74.891,120.42,0.34214,66.463,249.5,94.42,77.306,9.0617,25.852,18.33,1.7243,33.612,13.893,23.543,18.832,2.2671,4.8777,2.4037,0.81283,0.093964,43.915,64.134,53.922,23.331,62.358,22.481,40.743,52.531,41.731,17.17
4224470,9,423,471,0.21501,3632.1,9.3935,42.633,74.388,120.37,0.34772,66.444,247.2,94.62,77.447,9.0843,26.497,18.062,1.6785,33.575,13.778,23.64,17.997,2.2485,4.839,2.3478,0.794,0.10746,43.601,63.513,53.814,20.95,61.266,22.736,41.639,51.772,41.162,18.574
4224493,9,423,494,0.19132,3663.0,9.3612,41.952,74.574,120.4,0.32992,65.775,228.15,94.608,77.427,9.0087,26.159,19.25,1.675,33.162,13.838,23.627,18.475,2.2627,4.8344,2.3721,0.8096,0.1057,43.829,63.371,53.022,18.717,61.795,21.755,39.503,46.729,41.605,17.413
4224761,10,423,262,0.24392,3754.9,9.2596,42.526,76.149,120.43,0.33517,63.375,194.67,94.297,77.202,8.8398,26.93,18.441,1.6398,32.476,13.842,25.087,18.141,2.2486,4.8112,2.2775,0.89021,0.099949,44.194,63.473,54.41,23.961,62.363,22.393,40.051,37.984,42.224,19.857
4224785,10,423,286,0.25785,3669.8,9.394,42.419,75.248,120.4,0.34891,65.989,232.09,94.723,77.183,9.03,26.846,19.363,1.6865,32.449,14.067,23.963,18.8,2.2553,4.8731,2.3325,0.89399,0.098358,43.467,62.974,54.297,25.573,59.282,21.285,41.888,49.074,41.079,19.667
4224794,10,423,295,0.30303,3698.8,9.236,42.767,75.082,120.41,0.34646,67.587,244.87,94.565,77.057,8.8462,26.412,19.112,1.6485,32.058,14.068,23.795,19.021,2.2528,4.821,2.2848,0.86967,0.099295,44.014,64.477,54.711,30.218,62.706,21.271,41.983,53.885,41.576,21.525
4224817,10,423,318,0.32675,3669.2,9.2226,42.059,74.027,120.42,0.3427,67.457,251.5,94.683,77.248,9.0613,25.993,18.728,1.6495,33.066,13.783,23.533,19.084,2.2695,4.9337,2.2256,0.81595,0.10716,44.103,62.573,53.43,32.061,62.439,21.482,41.346,55.047,41.086,18.145
4224822,10,423,323,0.28013,3656.2,9.396,42.187,74.938,120.39,0.3355,67.2,253.15,94.721,77.529,9.0029,26.044,19.283,1.6812,33.301,14.004,23.737,18.889,2.3239,4.8966,2.3089,0.80889,0.11148,43.236,62.796,53.601,27.541,62.161,22.214,39.876,54.252,41.189,16.641
4224827,10,423,328,0.24211,3660.1,9.4062,42.121,74.238,120.42,0.36213,67.142,249.61,94.615,77.723,8.756,25.54,18.585,1.6835,33.611,13.959,23.54,17.989,2.2813,4.8494,2.3057,0.81269,0.11261,43.823,62.34,53.87,24.446,60.306,22.443,43.664,53.552,41.679,16.995
4224840,10,423,341,0.2564,3697.0,9.4253,42.332,74.126,120.39,0.34764,67.165,238.5,94.555,78.264,8.9869,26.327,18.803,1.6782,33.56,13.977,23.954,18.729,2.307,4.8796,2.3644,0.78714,0.08818,43.776,63.437,53.097,24.929,63.914,22.785,41.173,50.769,40.844,16.463
4224842,10,423,343,0.20753,3678.0,9.3541,42.495,74.903,120.4,0.36375,67.227,235.05,94.533,77.454,8.8997,26.03,19.003,1.6242,33.376,13.806,23.93,18.117,2.2844,4.8751,2.2644,0.78714,0.08818,43.776,63.723,53.569,20.514,63.391,22.447,43.516,50.354,40.593,19.851
4224847,10,423,348,0.26183,3706.5,9.3756,42.505,75.2,120.41,0.3525,66.86,229.53,94.465,77.749,8.8079,26.075,18.683,1.6863,33.225,13.964,23.691,18.208,2.2776,4.7991,2.3762,0.78848,0.085373,44.306,62.85,54.058,26.036,63.023,23.138,42.432,48.228,41.316,15.224
4224857,10,423,358,0.20491,3669.8,9.2867,42.384,75.016,120.38,0.3523,65.522,213.26,94.593,77.456,8.9443,26.523,18.521,1.667,33.134,13.908,23.612,18.417,2.2816,4.8554,2.3645,0.77509,0.12581,44.011,62.948,53.495,19.733,62.042,22.836,41.53,43.359,40.586,15.865
4224866,10,423,367,0.24626,3674.1,9.3838,42.565,74.966,120.41,0.34656,64.27,198.27,94.575,77.892,9.0077,26.736,18.89,1.636,32.597,13.669,24.02,18.61,2.2655,4.9381,2.2584,0.80787,0.064935,44.54,63.527,54.347,23.905,63.194,22.999,41.156,38.972,41.761,20.623
4224904,10,423,405,0.30082,3732.2,9.3321,42.03,75.513,120.41,0.30922,62.628,198.48,94.646,77.019,8.8445,27.531,18.224,1.6623,32.612,13.549,24.774,18.556,2.1841,4.7842,2.2432,0.85876,0.097541,43.582,62.982,53.729,29.35,60.302,22.14,37.977,38.117,41.056,16.049
4224919,10,423,420,0.29148,3684.4,9.3579,42.245,75.663,120.4,0.32359,64.314,217.46,94.689,77.448,8.8296,26.517,18.944,1.6282,32.396,13.867,24.112,18.702,2.2852,4.9249,2.3838,0.93035,0.10232,43.456,62.909,54.212,28.626,60.564,21.474,38.31,43.503,41.576,19.732
4224922,10,423,423,0.30288,3626.7,9.317,42.582,75.269,120.39,0.32355,65.127,226.73,94.778,77.437,8.8419,26.609,18.682,1.6376,32.604,13.951,23.891,18.995,2.2789,4.7184,2.2405,0.90787,0.1097,44.235,61.923,53.674,29.812,62.964,21.565,40.07,46.54,41.33,20.73
4224925,10,423,426,0.2916,3589.3,9.2971,41.822,75.047,120.39,0.34155,65.693,232.48,94.666,77.438,8.7696,26.211,18.894,1.619,32.436,13.773,23.809,19.159,2.264,4.8482,2.4098,0.90137,0.092309,44.106,62.572,54.28,28.489,60.958,21.9,40.931,48.828,39.588,17.38
4224940,10,423,441,0.27297,3679.2,9.3118,42.35,75.086,120.38,0.32882,66.131,269.28,94.672,76.698,9.1072,25.652,19.283,1.6476,33.502,14.025,23.971,18.751,2.2825,4.8069,2.3344,0.84253,0.10311,43.605,62.576,53.115,27.186,60.933,22.31,39.761,56.819,40.112,17.735
4224961,10,423,462,0.23313,3673.8,9.2629,42.967,74.994,120.42,0.34246,67.292,283.06,94.377,77.316,9.0735,25.788,18.314,1.7232,33.718,13.911,23.444,18.803,2.2657,4.8808,2.4073,0.80633,0.093494,43.958,64.148,54.001,22.663,62.223,22.496,40.76,61.153,41.835,17.156
4224970,10,423,471,0.21304,3630.9,9.3485,42.608,74.562,120.37,0.35031,68.039,276.08,94.615,77.437,9.1109,26.391,18.113,1.6808,33.583,13.815,23.5,18.065,2.2509,4.851,2.3529,0.77923,0.1057,43.639,63.491,53.817,20.757,60.97,22.497,42.041,60.743,41.168,18.573
4224993,10,423,494,0.20349,3656.8,9.3598,41.949,74.394,120.4,0.33563,65.85,253.34,94.708,77.486,9.0375,25.912,19.445,1.683,33.065,13.874,23.271,18.775,2.2744,4.8942,2.3935,0.78771,0.10222,43.812,63.263,52.708,19.915,61.788,21.149,40.418,51.887,41.361,17.394
4225261,11,423,262,0.27939,3744.7,9.2282,42.522,75.921,120.34,0.34637,65.381,223.37,94.273,77.167,8.8879,26.494,18.781,1.6547,32.291,13.905,24.476,18.676,2.2698,4.9055,2.3145,0.87172,0.095437,44.122,63.297,53.786,27.45,62.16,21.431,41.74,45.949,37.896,19.913
4225285,11,423,286,0.23992,3670.7,9.5093,42.471,74.749,120.33,0.35557,66.208,239.96,94.6,77.285,9.0067,26.638,19.23,1.697,32.895,14.044,23.581,18.666,2.2742,4.9408,2.3637,0.85162,0.09395,43.468,62.988,54.05,23.809,60.04,21.852,42.399,50.697,39.175,19.635
4225294,11,423,295,0.26155,3704.3,9.375,42.815,74.679,120.34,0.34602,66.266,244.98,94.425,77.143,8.7833,26.489,18.785,1.6495,32.582,13.985,23.815,18.585,2.2568,4.8277,2.2882,0.82891,0.095837,44.028,64.571,54.802,26.138,63.617,22.383,41.455,51.522,39.678,21.484
4225317,11,423,318,0.2816,3681.2,9.2545,42.049,74.36,120.41,0.32759,65.861,232.9,94.607,77.168,8.9752,26.601,18.31,1.6346,33.145,13.658,24.404,18.449,2.2473,4.847,2.1908,0.82496,0.11086,44.112,62.779,54.08,27.619,62.645,22.543,39.168,48.634,40.007,18.172
4225322,11,423,323,0.24874,3665.7,9.3761,42.147,75.457,120.37,0.31906,65.72,233.64,94.756,77.314,8.9318,26.677,18.963,1.6651,33.17,13.894,24.688,18.38,2.2977,4.7944,2.2646,0.81819,0.11505,43.269,62.96,54.256,24.454,62.024,23.026,37.657,47.888,38.72,16.766
4225327,11,423,328,0.22218,3667.0,9.3387,42.062,74.869,120.42,0.34502,65.627,230.26,94.603,77.483,8.6985,26.15,18.366,1.6674,33.339,13.865,24.484,17.611,2.2542,4.7433,2.2565,0.82452,0.11603,43.859,62.457,54.472,22.485,59.862,22.852,41.528,47.219,39.353,17.138
4225340,11,423,341,0.28476,3695.8,9.298,42.26,74.646,120.43,0.33691,65.591,224.51,94.611,78.072,9.0037,26.617,18.979,1.6743,32.876,13.985,24.464,18.92,2.2979,4.8583,2.3548,0.83163,0.093026,43.729,63.417,53.251,27.719,63.082,22.04,40.269,45.729,46.112,16.611
4225342,11,423,343,0.24222,3675.7,9.2279,42.424,75.361,120.44,0.35417,65.707,222.89,94.575,77.297,8.9256,26.26,19.222,1.6219,32.674,13.827,24.357,18.377,2.2778,4.8604,2.2582,0.83163,0.093026,43.729,63.684,53.652,23.926,62.567,21.599,42.816,45.768,47.152,19.958
4225347,11,423,348,0.30661,3701.6,9.2587,42.447,75.497,120.4,0.34596,65.634,222.86,94.545,77.575,8.848,26.187,18.976,1.6871,32.519,14.007,23.941,18.585,2.2758,4.801,2.3777,0.84059,0.090429,44.249,62.765,54.002,30.442,62.259,22.143,42.126,45.367,48.2,15.378
4225357,11,423,358,0.25989,3661.6,9.2052,42.365,75.024,120.27,0.35145,65.364,221.15,94.592,77.256,8.9956,26.384,18.884,1.6703,32.638,13.973,23.478,18.924,2.2836,4.8595,2.3648,0.8307,0.13023,43.945,62.807,53.175,25.142,61.51,21.992,41.794,45.098,40.566,16.02
4225366,11,423,367,0.29123,3665.8,9.3386,42.59,74.799,120.56,0.34898,65.409,220.11,94.683,77.99,9.0589,26.424,19.198,1.6412,32.444,13.751,23.59,19.056,2.2742,4.9542,2.2644,0.84643,0.066993,44.483,63.383,53.923,28.33,62.899,22.215,41.741,45.031,45.236,20.55
4225404,11,423,405,0.26942,3738.3,9.3961,42.066,75.393,120.25,0.31518,65.194,218.62,94.399,77.044,8.8401,27.425,17.999,1.6678,33.074,13.556,24.56,18.264,2.1946,4.8151,2.2651,0.83369,0.095697,43.644,63.087,53.867,26.261,60.719,22.801,38.379,44.866,40.013,16.067
4225419,11,423,420,0.26218,3689.2,9.3329,42.209,75.938,120.47,0.32487,65.093,214.52,94.773,77.471,8.8247,26.549,18.818,1.631,32.562,13.854,24.163,18.508,2.2869,4.9244,2.3801,0.86265,0.096031,43.549,62.992,54.4,25.743,60.399,21.563,38.44,43.451,45.156,19.669
4225422,11,423,423,0.27993,3627.5,9.2897,42.525,75.514,120.31,0.32498,65.382,217.27,94.807,77.427,8.8449,26.642,18.624,1.6423,32.638,13.949,23.946,18.899,2.2843,4.7293,2.2406,0.84969,0.10438,44.283,61.936,53.82,27.555,62.784,21.57,40.276,44.513,40.796,20.772
4225425,11,423,426,0.27242,3589.2,9.2654,41.763,75.276,120.28,0.34359,65.346,217.89,94.759,77.245,8.7754,26.24,18.866,1.6244,32.405,13.769,23.86,19.105,2.2691,4.8701,2.4154,0.86337,0.08897,44.117,62.571,54.387,26.602,60.749,21.851,41.224,44.969,35.224,17.522
4225440,11,423,441,0.2772,3677.8,9.3143,42.34,75.047,120.3,0.32995,65.816,232.26,94.692,76.69,9.1083,25.677,19.378,1.6523,33.258,14.019,24.014,18.9,2.289,4.8354,2.3444,0.86243,0.10511,43.499,62.552,52.993,27.602,60.949,21.946,40.048,48.705,38.45,17.75
4225461,11,423,462,0.23823,3672.4,9.2824,42.971,74.915,120.33,0.34215,66.474,251.34,94.323,77.206,9.0593,25.849,18.31,1.7243,33.647,13.89,23.536,18.808,2.2672,4.8753,2.4032,0.80704,0.093458,43.937,64.123,53.944,23.164,62.351,22.629,40.672,52.932,38.631,17.264
4225470,11,423,471,0.21246,3633.7,9.382,42.629,74.455,120.38,0.3491,66.508,247.5,94.626,77.28,9.0941,26.48,18.059,1.6823,33.569,13.792,23.602,17.974,2.2536,4.872,2.3654,0.79477,0.10757,43.593,63.54,53.809,20.7,61.19,22.756,41.775,51.904,41.881,18.765
4225493,11,423,494,0.19027,3661.9,9.3717,41.966,74.52,120.43,0.32828,65.837,227.03,94.667,77.504,9.0003,26.16,19.28,1.6738,33.144,13.83,23.611,18.51,2.2633,4.8492,2.3766,0.81154,0.10575,43.818,63.352,52.979,18.614,61.864,21.651,39.336,46.564,41.377,17.395
4225761,12,423,262,0.24314,3781.9,9.4525,42.683,75.602,120.41,0.34034,67.406,299.67,93.878,77.535,8.7991,26.66,17.835,1.6384,33.692,13.898,24.683,17.376,2.2558,4.7427,2.2858,0.82669,0.091161,44.344,63.937,54.446,23.884,63.624,24.674,39.628,65.635,43.222,19.792
4225785,12,423,286,0.19112,3686.2,9.3029,42.514,76.13,120.32,0.34532,66.867,269.54,95.314,73.067,8.986,27.117,18.889,1.6805,32.896,13.992,24.325,18.096,2.2494,4.8852,2.351,0.7958,0.090833,43.676,63.256,55.166,19.009,58.706,21.293,40.827,57.511,39.401,19.983
4225794,12,423,295,0.27083,3706.3,9.0385,42.696,76.35,120.38,0.33634,67.78,250.19,94.597,76.431,8.8043,26.615,19.094,1.6476,31.665,13.986,23.985,18.981,2.2661,5.0519,2.4073,0.78325,0.092495,44.219,64.606,55.076,27.051,61.402,20.688,40.957,54.714,41.313,23.74
4225817,12,423,318,0.37607,3654.7,9.3007,42.137,73.21,120.44,0.35251,66.623,253.09,94.726,77.424,9.1105,25.716,19.317,1.6616,32.442,13.854,23.159,19.921,2.2841,4.9562,2.2177,0.88699,0.11232,43.885,62.323,52.749,36.912,62.957,20.028,43.077,54.275,41.089,17.727
4225822,12,423,323,0.31999,3653.8,9.4321,42.163,74.591,120.43,0.34191,67.65,257.86,94.212,80.367,9.001,25.819,19.644,1.6898,32.929,14.016,23.33,19.475,2.3458,4.9982,2.3565,0.88809,0.11708,42.978,62.755,52.959,31.462,62.378,21.825,41.127,56.486,42.486,17.75
4225827,12,423,328,0.2737,3663.0,9.3119,42.12,74.567,120.36,0.36469,67.61,267.73,94.98,76.147,8.7364,25.267,18.73,1.6925,33.253,13.922,22.999,18.332,2.3181,5.2224,2.517,0.86448,0.11567,43.643,62.388,53.424,27.554,59.698,21.641,44.051,58.533,40.691,18.098
4225840,12,423,341,0.24193,3709.1,9.8885,42.675,72.058,120.44,0.35507,66.333,275.09,94.018,78.87,8.9044,26.444,18.68,1.6716,34.132,13.923,24.002,18.547,2.2962,4.6632,2.2471,0.82967,0.092333,43.626,63.645,52.885,23.507,66.953,24.042,41.327,57.33,42.334,14.707
4225842,12,423,343,0.18013,3697.5,9.8266,42.965,73.003,120.42,0.36809,66.603,271.45,93.992,76.742,8.7739,26.286,18.719,1.6132,33.992,13.69,24.099,17.749,2.277,4.7297,2.1939,0.82967,0.092333,43.626,64.059,53.526,17.819,66.494,23.702,42.973,57.164,41.896,18.742
4225847,12,423,348,0.21186,3737.9,9.8113,42.72,74.038,120.47,0.34583,66.879,269.19,93.243,81.392,8.6368,26.622,18.003,1.6637,34.182,13.825,24.349,17.246,2.2502,4.5233,2.2582,0.81833,0.089143,44.198,63.389,54.501,21.122,65.851,26.667,40.458,57.144,44.385,14.663
4225857,12,423,358,0.12503,3700.1,9.2572,42.318,76.306,120.4,0.33617,66.545,255.66,93.902,79.192,8.8361,27.479,17.401,1.6297,34.305,13.79,25.208,16.704,2.2037,4.2996,2.1121,0.68713,0.11991,44.415,63.469,55.196,11.876,61.819,26.191,38.638,53.768,42.23,16.186
4225866,12,423,367,0.20763,3684.5,8.8684,42.153,77.943,120.38,0.32649,66.063,213.3,94.746,78.276,9.0034,27.334,18.531,1.6173,32.408,13.596,25.076,17.962,2.2283,4.8648,2.2344,0.73023,0.060704,44.896,63.705,55.655,20.106,59.794,23.584,38.948,43.778,41.06,22.4
4225904,12,423,405,0.27472,3747.0,9.547,42.232,74.973,120.38,0.32031,67.145,275.51,94.083,77.559,8.7711,27.277,17.473,1.6633,34.032,13.501,24.247,17.683,2.2006,4.817,2.3019,0.92805,0.099953,43.35,63.237,53.762,26.782,61.703,24.517,38.237,60.93,42.247,16.537
4225919,12,423,420,0.18548,3700.4,9.6527,42.431,74.987,120.42,0.32402,66.092,272.08,94.322,77.188,8.7203,26.897,18.126,1.6131,33.862,13.737,24.591,17.463,2.2523,4.6252,2.227,0.76829,0.088895,43.908,63.184,55.056,18.199,62.496,24.296,37.121,56.386,42.468,18.275
4225922,12,423,423,0.19231,3651.8,9.5931,42.773,74.803,120.4,0.31475,66.261,265.16,94.384,76.999,8.6935,27.182,17.84,1.6186,33.788,13.776,24.602,17.735,2.25,4.4998,2.1337,0.79091,0.10169,44.479,62.355,54.61,18.936,64.772,24.301,37.793,55.231,42.219,19.618
4225925,12,423,426,0.18104,3618.1,9.5687,42.019,74.672,120.38,0.33026,65.826,260.76,94.43,76.256,8.6137,26.881,18.023,1.5982,33.508,13.59,24.673,17.859,2.2335,4.6325,2.3094,0.8083,0.086913,44.237,63.067,55.315,17.613,62.741,24.541,38.267,54.172,40.084,15.939
4225940,12,423,441,0.19313,3715.2,9.2071,42.054,76.803,120.41,0.29472,66.199,243.51,94.038,80.211,8.9597,26.898,18.432,1.6128,33.629,13.852,25.903,17.403,2.2264,4.5138,2.2147,0.80527,0.10382,43.76,63.197,54.768,19.332,60.207,25.41,35.235,51.454,41.859,17.618
4225961,12,423,462,0.35414,3637.0,8.68,42.516,76.561,120.43,0.34196,66.068,223.28,95.338,77.052,9.305,25.431,19.531,1.7459,31.746,14.14,23.325,20.397,2.2755,4.9421,2.4086,0.84616,0.095157,43.884,63.514,53.486,34.566,58.408,18.078,42.896,46.706,39.719,17.188
